file,orgText,whisperxOut,WER
achtgesichterambiwasse/achtgesichterambiwasse_0114.wav,sagte hanake tief auf die diele gebeugt als wäre die diele ein ohr in das sie hineinflüsterte," sagte Hanake tief auf die Diele gebeugt, als wäre die Diele ein Ohr, in das sie hineinflüsterte.",
achtgesichterambiwasse/achtgesichterambiwasse_0115.wav,zugleich fiel ihr ein dass der befehl «antworte» sich wahrscheinlich auf den brief des prinzen bezogen habe aber es war nicht mehr zurückzunehmen," Zugleich fiel ihr ein, daß der Befehl »Antworte« sich wahrscheinlich auf den Brief des Prinzen bezog, aber es war nicht mehr zurückzunehmen.",
achtgesichterambiwasse/achtgesichterambiwasse_0116.wav,ihre lippen hatten deutlich gesprochen «ich liebe dich» und den zwei männeraugen geantwortet die sie gefragt hatten," Ihre Lippen hatten deutlich gesprochen »Ich liebe Dich« und den zwei Männeraugen geantwortet, die sie gefragt hatten.",
achtgesichterambiwasse/achtgesichterambiwasse_0117.wav,dann fühlte sich das junge mädchen von zwei hastigen händen um den leib gefasst, Da fühlte sich das junge Mädchen von zwei hastigen Händen um den Leib gefasst.,
achtgesichterambiwasse/achtgesichterambiwasse_0118.wav,wie ein häufchen seide hob sie der ungeduldige mann hoch und trug sie aus dem hause den landungssteg entlang," Wie ein Häufchen Seide hob sie der ungeduldige Mann hoch und trug sie aus dem Hause, dem Landungssteg entgegen.",
achtgesichterambiwasse/achtgesichterambiwasse_0119.wav,in demselben augenblick hatte sich der abendwind erhoben und der seidene ärmel von hanakes kleid bauschte sich," In demselben Augenblick hatte sich der Abendwind erhoben, und der seidene Ärmel von Hanakes Kleid bauschte sich,",
achtgesichterambiwasse/achtgesichterambiwasse_0120.wav,und fiel wie eine kapuze über den kopf des mannes der sie auf den armen trug," und fiel wie eine Kapuze über den Kopf des Mannes, der sie auf den Armen trug.",
achtgesichterambiwasse/achtgesichterambiwasse_0121.wav,und als hanake aufsah und ehe sie noch den ärmel zurückziehen konnte," Und als Hanake aufsah und ehe sie noch den Ärmel zurückziehen konnte,",
achtgesichterambiwasse/achtgesichterambiwasse_0122.wav,erblickte sie ein zweites grosses segel das eben an der landungsbrücke vorbeizog ein schauder," erblickte sie ein zweites großes Segel, das eben an der Landungsbrücke vorbeizog. Ein Schauer,",
achtgesichterambiwasse/achtgesichterambiwasse_0123.wav,kälter als der wind rieselte ihr über die haut denn in dem boot stand ein mann der war kein japaner, Kälter als der Wind rieselte über die Haut. Denn in dem Boot stand ein Mann. Er war kein Japaner.,
achtgesichterambiwasse/achtgesichterambiwasse_0124.wav,er hatte keine schöne gelbe elfenbeinhaut er war grau im gesicht wie moder wie ein stein," Er hatte keine schöne gelbe Elfenbeinhaut, er war grau im Gesicht wie Moda, wie ein Stein,",
achtgesichterambiwasse/achtgesichterambiwasse_0125.wav,der lange auf dem seegrund gelegen hat und seine haut war runzlig wie die haut der kröten," der lange auf dem Seegrund gelegen hatte, und seine Haut war runzlig wie die Haut der Kröte.",
achtgesichterambiwasse/achtgesichterambiwasse_0126.wav,er hatte ein erschreckend gelbes haar das war hell wie hobelspäne und seine augen waren fischblau," Er hatte ein erschreckendes gelbes Haar, das war hell wie Hobelspäne, und seine Augen waren fischblau",
achtgesichterambiwasse/achtgesichterambiwasse_0127.wav,und eine unordentliche seele blickte hanake wirr an," Und eine unordentliche Seele blickte Hanake wirr an,",
achtgesichterambiwasse/achtgesichterambiwasse_0128.wav,als stürze ein surrendes hässliches insekt auf hanake los und wolle sie stechen sie wusste," als stürzte ein surrendes, häßliches Insekt auf Hanake los und wollte sie stechen. Sie wusste,",
achtgesichterambiwasse/achtgesichterambiwasse_0129.wav,es war der amerikaner der abends hier am biwasee im uferschilf wildenten jagte," Es war der Amerikaner, der abends hier am Biversee im Uferschilf Wildenten jagte.",
achtgesichterambiwasse/achtgesichterambiwasse_0130.wav,morgens und abends hatte sie oft den knall aus seiner jagdbüchse gehört und dann waren," Morgens und abends hatte sie oft den Knall aus seiner Jagdbüchse gehört, und dann waren",
achtgesichterambiwasse/achtgesichterambiwasse_0131.wav,zu tode geängstigt kreischend und entsetzt scharen von wildenten über hanakes haus fortgeflogen," zu Tode geängstigt, kreischend und entsetzt Scharen von Wildenten über Hanakes Haus fortgeflogen.",
achtgesichterambiwasse/achtgesichterambiwasse_0132.wav,das junge mädchen wartete eine sekunde, Das junge Mädchen wartete eine Sekunde.,
achtgesichterambiwasse/achtgesichterambiwasse_0133.wav,es liess das boot des hässlichen fremden vorübergleiten und zog dann erst den ärmel vom kopf des geliebten, Es ließ das Boot des hässlichen Fremden vorübergleiten und zog dann erst den Ärmel vom Kopf des Geliebten.,
achtgesichterambiwasse/achtgesichterambiwasse_0134.wav,denn dass der mann der sie trug ihr geliebter war sagten ihr seine hände die beim tragen hanakes blut anredeten," denn daß der Mann, der sie trug, ihr Geliebter war, sackten ihr seine Hände, die beim Tragen Hanakes Blut anredeten,",
achtgesichterambiwasse/achtgesichterambiwasse_0135.wav,und ihr von grossen zärtlichkeiten erzählten die sie ihr glühend versprachen," und ihr von großen Zärtlichkeiten erzählten, die sie ihr glühend versprachen.",
achtgesichterambiwasse/achtgesichterambiwasse_0136.wav,nach einer weile ging das boot vor dem wind und drinnen lag hanake mit dem kopf zwischen den knien des mannes der wie ein feuerdrache in hanakes haus gestürzt war," Nach einer Weile ging das Boot vor dem Wind, und drinnen lag Hanake mit dem Kopf zwischen den Knien des Mannes, der wie ein Feuerdrache in Hanakes Haus gestürzt war,",
achtgesichterambiwasse/achtgesichterambiwasse_0137.wav,und der wie ein grosser zauberer den biwasee jetzt in ein riesiges seidenbett verwandelt hatte," und der wie ein großer Zauberer den Biwa-See jetzt in ein riesiges Seidenbett verwandelt hatte,",
achtgesichterambiwasse/achtgesichterambiwasse_0138.wav,darinnen die beiden eingebettet lagen und hanake sah das wasser ohne grenzen," Darinnen die beiden eingebettet lagen, und Hanake sah das Wasser ohne Grenzen,",
achtgesichterambiwasse/achtgesichterambiwasse_0139.wav,den himmel ohne grenzen und die liebe zu dem plötzlich erschienenen mann ohne grenzen sie fragte nicht «wie heisst du»," den Himmel ohne Grenzen und die Liebe zu dem plötzlich erschienenen Mann ohne Grenzen. Sie fragte nicht, »Wie heißt du?«",
achtgesichterambiwasse/achtgesichterambiwasse_0140.wav,sein name war ohne namen sie fragte nicht «wohin fahren wir» ihre fahrt war ohne fahrt," Sein Name war ohne Namen. Sie fragte nicht, wohin fahren wir. Ihre Fahrt war ohne Fahrt.",
achtgesichterambiwasse/achtgesichterambiwasse_0141.wav,das segel stand senkrecht zwischen wasser und himmel und sie wusste das segel hatte ein spiegelbild unten im see," Das Segel stand senkrecht zwischen Wasser und Himmel, und sie wusste, das Segel hatte ein Spiegelbild unten im See.",
achtgesichterambiwasse/achtgesichterambiwasse_0142.wav,so wie ihr gesicht im schoss des mannes das spiegelbild des geliebten gesichtes geworden war, so wie ihr Gesicht im Schoß des Mannes das Spiegelbild des geliebten Gesichtes geworden war.,
achtgesichterambiwasse/achtgesichterambiwasse_0143.wav,das segelboot glitt nah am schilfufer hin das mädchen verstand," Das Segelboot glitt nah am Schilfufer hin. Das Mädchen verstand,",
achtgesichterambiwasse/achtgesichterambiwasse_0144.wav,der mann vermied es auf die höhe des sees zu segeln damit nicht boote die von yabase kämen ihnen begegneten," Der Mann vermiet es, auf die Höhe des Sees zu segeln, damit nicht Boote, die von Jabarzekemen ihnen begegneten.",
achtgesichterambiwasse/achtgesichterambiwasse_0145.wav,da knallte ein schuss im röhricht und braune wildenten strichen aus dem schilf heraus aufkreischend über die seefläche," Da knallte ein Schuss im Röhricht, und braune Wildenten strichen aus dem Schilf heraus, aufkreischend über die Seefläche.",
achtgesichterambiwasse/achtgesichterambiwasse_0146.wav,ein zweiter schuss schallt und hanakes geliebter wirft die arme in die luft springt auf wie von einem strick in die höhe gerissen," Ein zweiter Schuss knallte, und Hanakes Geliebter wirft die Arme in die Luft, springt auf wie von einem Strick in die Höhe gerissen,",
achtgesichterambiwasse/achtgesichterambiwasse_0147.wav,und stürzt kopfüber in den abenddunkeln see kein schrei, und stürzt kopfüber in den abenddunklen See. Kein Schrei.,
achtgesichterambiwasse/achtgesichterambiwasse_0148.wav,nur das aufklatschen des wassers und der hall der schüsse am ufer des biwasees entlang springt durch die stille, Nur das Aufklatschen des Wassers und der Hall der Schüsse am Ufer des Biversees entlang springt durch die Stille.,
achtgesichterambiwasse/achtgesichterambiwasse_0149.wav,hanake greift unwillkürlich mit beiden händen über den bootrand in das wasser wohin der geliebte verschwand," Anake greift unwillkürlich mit beiden Händen über den Bootrand in das Wasser, wohin der Geliebte verschwand.",
achtgesichterambiwasse/achtgesichterambiwasse_0150.wav,und als sie die hände aus dem wasser zieht sind sie blutig," Und als sie die Hände aus dem Wasser zieht, sind sie blutig.",
achtgesichterambiwasse/achtgesichterambiwasse_0151.wav,sie fällt lautlos auf den boden des bootes das im winde weitertreibt," Sie fällt lautlos auf den Boden des Bootes, das im Winde weiter treibt.",
achtgesichterambiwasse/achtgesichterambiwasse_0152.wav,hanakes diener sehen vom fenster dass das boot in dem die herrin fortfuhr draussen nicht weit vom ufer steuerlos im kreise treibt," Anarchistiner sehen vom Fenster, daß das Boot, in dem die Herrin fortfuhr, draußen nicht weit vom Ufer steuerlos im Kreise treibt.",
achtgesichterambiwasse/achtgesichterambiwasse_0153.wav,und dass ein anderes boot aus dem schilf heraus die seewölbung ersteigt und hinter dem wasser verschwindet, und daß ein anderes Boot aus dem Schilf heraus die Seewölbung ersteigt und unter dem Wasser verschwindet.,
achtgesichterambiwasse/achtgesichterambiwasse_0154.wav,ein paar der diener schwimmen hinaus und bringen das boot mit der ohnmächtigen hanake an den landungssteg, Ein paar der Diener schwimmen heraus und bringen das Boot mit der ohnmächtigen Hanake an den Landungssteg.,
achtgesichterambiwasse/achtgesichterambiwasse_0155.wav,zur gleichen stunde wie am vorhergehenden abend liegt hanake ohnmächtig in dem zimmer das auf den see geht," Zur gleichen Stunde wie am vorhergehenden Abend liegt Hanake ohnmächtig in dem Zimmer, das auf den See geht,",
achtgesichterambiwasse/achtgesichterambiwasse_0156.wav,bei derselben kerze die gestern brannte sitzt ihre lieblingsmagd die singende seemuschel und wartet auf das erwachen ihrer herrin," Bei derselben Kerze, die gestern brannte, sitzt ihre Lieblingsmarkt, die singende Seemuschel und wartet auf das Erwachen ihrer Herrin.",
achtgesichterambiwasse/achtgesichterambiwasse_0157.wav,als diese gar nicht zu sich kommen will kommt die magd auf den einfall den grauen papagei zu holen," Als diese gar nicht zu sich kommen will, kommt die Magd auf den Einfall, den grauen Papagei zu holen.",
achtgesichterambiwasse/achtgesichterambiwasse_0158.wav,der von den drei sätzen immer nur den einen gelernt hat ich liebe dich, der von den drei Sätzen immer nur den einen gelernt hat. Ich liebe dich.,
achtgesichterambiwasse/achtgesichterambiwasse_0159.wav,als sie den vogel neben die kerze in das gemach bringt schreit er sofort «ich liebe dich»," Als sie den Vogel neben die Kerze in das Gemach bringt, schreit er sofort, ich liebe dich.",
achtgesichterambiwasse/achtgesichterambiwasse_0160.wav,da zuckt das gesicht der ohnmächtigen hanake zusammen als habe ihr einer einen unendlichen schmerz angetan," Da zuckt das Gesicht der ohnmächtigen Hanake zusammen, als habe ihr einer einen unendlichen Schmerz angetan.",
achtgesichterambiwasse/achtgesichterambiwasse_0161.wav,ihre lippen seufzen tief auf ihr gesicht verändert die farbe und wird wie asche im aschentopf der neben der kerze steht," Ihre Lippen seufzen tief auf, ihr Gesicht verändert die Farbe und wird wie die Asche im Aschentopf, der neben der Kerze steht.",
achtgesichterambiwasse/achtgesichterambiwasse_0162.wav,die magd beugt sich erschrocken über ihre herrin und wie sie noch zweifelt ist das der tod der hanake so entfärbt," Die Magd beugt sich erschrocken über ihre Herrin, und wie sie noch zweifelt, ist das der Tod, der Hanake so entfärbt.",
achtgesichterambiwasse/achtgesichterambiwasse_0163.wav,da schüttelt der papagei sein gefieder schlägt mit den flügeln um sich," Da schüttelt der Papagei sein Gefieder, schlägt mit den Flügeln um sich,",
achtgesichterambiwasse/achtgesichterambiwasse_0164.wav,und schreit plötzlich und unvermittelt «ich töte dich»," und schreit plötzlich und unvermittelt, ich töte dich!",
achtgesichterambiwasse/achtgesichterambiwasse_0165.wav,die singende seemuschel starrt entsetzt den vogel an dessen grosser schatten vor der kerze wie der schatten eines mächtigen schwarzen segels über die wände des gemaches fliegt," Die singende Seemuschelstarrt entsetzt den Vogel an, dessen großer Schatten vor der Kerze wie der Schatten eines mächtigen schwarzen Segels über die Wände des Gemaches fliegt.",
achtgesichterambiwasse/achtgesichterambiwasse_0166.wav,die magd greift mit beiden händen nach dem um sich schlagenden papagei der vogel schreit zum zweitenmal «ich töte dich»," Die Magd greift mit beiden Händen nach dem um sich schlagenden Papagei. Der Vogel schreit zum zweiten Mal, »Ich töte dich!«",
achtgesichterambiwasse/achtgesichterambiwasse_0167.wav,die hände der magd packen das tier und drücken dem papagei den hals zu damit er nicht zum drittenmal das schauerliche «ich töte dich» schreien kann," Die Hände der Magd packen das Tier und drücken dem Papagei den Hals zu, damit er nicht zum dritten Mal das schauerliche »Ich töte dich« schreien kann.",
achtgesichterambiwasse/achtgesichterambiwasse_0168.wav,der vogel verdreht seine augen lässt mit einem ruck die flügel schlaff hängen spreizt die krallen," Der Vogel verdreht seine Augen, lässt mit einem Ruck die Flügel schlaff hängen, spreizt die Krallen,",
achtgesichterambiwasse/achtgesichterambiwasse_0169.wav,und hängt als lebloser vogelbalg in den händen der magd hanake schlägt die augen auf, und hängt als lebloser Vogel Balg in den Händen der Magd. Hanake schlägt die Augen auf.,
achtgesichterambiwasse/achtgesichterambiwasse_0170.wav,die magd wirft die vogelleiche auf die diele und ruft «o herrin ihr kommt wieder ihr wart weit fort»," Die Magd wirft die Vogelleiche auf die Diele und ruft, »O Herrin, Ihr kommt wieder, Ihr wart weit fort!«",
achtgesichterambiwasse/achtgesichterambiwasse_0171.wav,hanake richtet sich auf sitzt auf der diele und sagt in gedanken «ich glaube ich komme von den toten»," Hanake richtet sich auf, sitzt auf der Diele und sagt in Gedanken, »Ich glaube, ich komme von den Toten.«",
achtgesichterambiwasse/achtgesichterambiwasse_0172.wav,dann sprach sie lange nicht mehr sie sah nicht den toten papagei sie weinte nicht über den tod ihres geliebten, Dann sprach sie lange nicht mehr. Sie sah nicht den toten Papagei. Sie weinte nicht über den Tod ihres Geliebten.,
